StockCode,Description,TotalQuantitySold,TotalRevenue,NumberOfOrders,AvgQuantityPerOrder,RevenueShare,CumulativeRevenueShare,ABC_Category,DemandLevel,ReorderRecommendation,CappedAvgQuantityPerOrder,EstimatedReorderQty
35822B,"ACRYLIC BEAD CHAIN, BLUE",229,87.02,1,229.0,5.089371469044065e-06,0.998208972453373,C,Medium Demand,Normal Stocking,41.04028856825748,49
90094,NECKLACE+BRACELET SET FRUIT SALAD ,34,86.69999999999999,21,1.619047619047619,5.070656244152154e-06,0.9982140431096171,C,Low Demand,Low Priority / Avoid Overstock,1.619047619047619,1
71406C,BLACK ORANGE SQUEEZER,206,86.52,31,6.645161290322581,5.060128930150454e-06,0.9982191032385473,C,Medium Demand,Normal Stocking,6.645161290322581,8
84424A,FOUR PICTURE WHITE GLASS FRAME,23,86.25,10,2.3,5.044337959147904e-06,0.9982241475765065,C,Low Demand,Low Priority / Avoid Overstock,2.3,1
90162A,ANT SILVER TURQUOISE BOUDICCA RING,29,85.55000000000001,10,2.9,5.00339840469685e-06,0.9982291509749112,C,Low Demand,Low Priority / Avoid Overstock,2.9,1
84465,15 PINK FLUFFY CHICKS IN BOX,29,85.55000000000001,20,1.45,5.00339840469685e-06,0.9982341543733159,C,Low Demand,Low Priority / Avoid Overstock,1.45,1
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,29,85.55000000000001,10,2.9,5.00339840469685e-06,0.9982391577717206,C,Low Demand,Low Priority / Avoid Overstock,2.9,1
90164A,PINK ROSEBUD PEARL BRACELET,21,85.35,7,3.0,4.9917013891394045e-06,0.9982441494731097,C,Low Demand,Low Priority / Avoid Overstock,3.0,2
22844,"DOG FOOD CONTAINER , VINTAGE",10,85.0,3,3.3333333333333335,4.971231611913877e-06,0.9982491207047216,C,Low Demand,Low Priority / Avoid Overstock,3.3333333333333335,2
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,10,85.0,8,1.25,4.971231611913877e-06,0.9982540919363335,C,Low Demand,Low Priority / Avoid Overstock,1.25,1
22887,NUMBER TILE VINTAGE FONT 8,70,84.94,13,5.384615384615385,4.967722507246644e-06,0.9982590596588408,C,Low Demand,Low Priority / Avoid Overstock,5.384615384615385,3
17027A,INCENSE BAZAAR CANNABIS,228,84.84,2,114.0,4.9618739994679214e-06,0.9982640215328402,C,Medium Demand,Normal Stocking,41.04028856825748,49
46775B,BERRIES CHUNKY KNITTED THROW ,5,84.75,4,1.25,4.9566103424670715e-06,0.9982689781431827,C,Low Demand,Low Priority / Avoid Overstock,1.25,1
46775A,BUBBLE GUM CHUNKY KNITTED THROW ,5,84.75,4,1.25,4.9566103424670715e-06,0.9982739347535252,C,Low Demand,Low Priority / Avoid Overstock,1.25,1
35271S,GOLD PRINT PAPER BAG,414,84.17999999999999,18,23.0,4.923273848128354e-06,0.9982788580273734,C,Medium Demand,Normal Stocking,23.0,28
90088,CRYSTAL KEY+LOCK PHONE CHARM,99,84.14999999999999,12,8.25,4.921519295794738e-06,0.9982837795466691,C,Low Demand,Low Priority / Avoid Overstock,8.25,4
23456,MEDIUM PARLOUR FRAME ,22,84.1,2,11.0,4.9185950419053765e-06,0.9982886981417111,C,Low Demand,Low Priority / Avoid Overstock,11.0,6
72783,BLACK SIL'T SQU CANDLE PLATE ,40,84.0,7,5.714285714285714,4.912746534126654e-06,0.9982936108882452,C,Low Demand,Low Priority / Avoid Overstock,5.714285714285714,3
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,14,83.30000000000001,9,1.5555555555555556,4.8718069796756e-06,0.9982984826952249,C,Low Demand,Low Priority / Avoid Overstock,1.5555555555555556,1
23442,12 HANGING EGGS HAND PAINTED,40,83.2,7,5.714285714285714,4.865958471896877e-06,0.9983033486536969,C,Low Demand,Low Priority / Avoid Overstock,5.714285714285714,3
37342,SPOTTY COFFEE CUP & SAUCER,28,82.60000000000001,6,4.666666666666667,4.830867425224545e-06,0.998308179521122,C,Low Demand,Low Priority / Avoid Overstock,4.666666666666667,2
90069,RUBY GLASS CLUSTER NECKLACE,11,82.5,5,2.2,4.825018917445822e-06,0.9983130045400395,C,Low Demand,Low Priority / Avoid Overstock,2.2,1
90039D,FIRE POLISHED GLASS BRACELET GREEN,22,82.5,5,4.4,4.825018917445822e-06,0.9983178295589569,C,Low Demand,Low Priority / Avoid Overstock,4.4,2
35838B,S/6 SILVER ORNAMENETAL CANDLE,97,82.45,22,4.409090909090909,4.822094663556461e-06,0.9983226516536204,C,Low Demand,Low Priority / Avoid Overstock,4.409090909090909,2
35913B,WHITE/PINK CHICK EASTER DECORATION,97,82.45,19,5.105263157894737,4.822094663556461e-06,0.998327473748284,C,Low Demand,Low Priority / Avoid Overstock,5.105263157894737,3
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,108,82.44,3,36.0,4.821509812778588e-06,0.9983322952580967,C,Low Demand,Low Priority / Avoid Overstock,36.0,18
16051,TEATIME PENCIL W STAMP ASST,938,82.2,3,312.6666666666667,4.807473394109655e-06,0.9983371027314909,C,Medium Demand,Normal Stocking,41.04028856825748,49
35609A,PINK FEATHER CHRISTMAS DECORATION,427,82.19,18,23.72222222222222,4.806888543331783e-06,0.9983419096200342,C,Medium Demand,Normal Stocking,23.72222222222222,28
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",96,81.6,8,12.0,4.772382347437321e-06,0.9983466820023816,C,Low Demand,Low Priority / Avoid Overstock,12.0,6
22579,WOODEN TREE CHRISTMAS SCANDISPOT,96,81.6,3,32.0,4.772382347437321e-06,0.998351454384729,C,Low Demand,Low Priority / Avoid Overstock,32.0,16
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,48,81.12,15,3.2,4.744309510099456e-06,0.9983561986942392,C,Low Demand,Low Priority / Avoid Overstock,3.2,2
16011, ANIMAL STICKERS,385,80.85,12,32.083333333333336,4.728518539096905e-06,0.9983609272127782,C,Medium Demand,Normal Stocking,32.083333333333336,38
90121B,VINTAGE ROSE BEAD BRACELET BLUE,19,80.75,9,2.111111111111111,4.722670031318183e-06,0.9983656498828095,C,Low Demand,Low Priority / Avoid Overstock,2.111111111111111,1
90164B,WHITE  ROSEBUD PEARL BRACELET,30,80.7,8,3.75,4.719745777428822e-06,0.9983703696285869,C,Low Demand,Low Priority / Avoid Overstock,3.75,2
22531,MAGIC SLATE CIRCUS PARADE  ,192,80.64,4,48.0,4.716236672761588e-06,0.9983750858652597,C,Medium Demand,Normal Stocking,41.04028856825748,49
22530,MAGIC SLATE DOLLY GIRL ,192,80.64,4,48.0,4.716236672761588e-06,0.9983798021019324,C,Medium Demand,Normal Stocking,41.04028856825748,49
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,124,80.60000000000001,1,124.0,4.7138972696501e-06,0.9983845159992021,C,Low Demand,Low Priority / Avoid Overstock,41.04028856825748,21
90040A,MURANO STYLE GLASS BRACELET RED,23,80.5,10,2.3,4.708048761871377e-06,0.9983892240479639,C,Low Demand,Low Priority / Avoid Overstock,2.3,1
90166,PINK & WHITE ROSEBUD RING,19,80.15,11,1.7272727272727273,4.68757898464585e-06,0.9983939116269486,C,Low Demand,Low Priority / Avoid Overstock,1.7272727272727273,1
23370,SET 36 COLOUR PENCILS DOILEY,64,80.0,3,21.333333333333332,4.6788062229777665e-06,0.9983985904331716,C,Low Demand,Low Priority / Avoid Overstock,21.333333333333332,11
47592A,CAROUSEL CHILDRENS OVERALL,38,79.8,4,9.5,4.667109207420322e-06,0.998403257542379,C,Low Demand,Low Priority / Avoid Overstock,9.5,5
84795E,RIO PINK STRIPE HAMMOCK,10,79.5,5,2.0,4.649563684084156e-06,0.9984079071060631,C,Low Demand,Low Priority / Avoid Overstock,2.0,1
23464,VINTAGE ZINC WATERING CAN SMALL,16,79.2,6,2.6666666666666665,4.632018160747989e-06,0.9984125391242238,C,Low Demand,Low Priority / Avoid Overstock,2.6666666666666665,1
22649,STRAWBERRY CAKE TEAPOT,16,79.2,4,4.0,4.632018160747989e-06,0.9984171711423845,C,Low Demand,Low Priority / Avoid Overstock,4.0,2
90115,SUMMER BUTTERFLIES BAG CHARM,31,79.05,11,2.8181818181818183,4.623245399079905e-06,0.9984217943877836,C,Low Demand,Low Priority / Avoid Overstock,2.8181818181818183,1
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,31,79.05,11,2.8181818181818183,4.623245399079905e-06,0.9984264176331826,C,Low Demand,Low Priority / Avoid Overstock,2.8181818181818183,1
37471,MULTICOLOUR POLKADOT PLATE,696,78.60000000000001,2,348.0,4.596927114075656e-06,0.9984310145602967,C,Medium Demand,Normal Stocking,41.04028856825748,49
35931,PINK STAR CHRISTMAS DECORATION,156,78.11999999999999,15,10.4,4.568854276737789e-06,0.9984355834145734,C,Low Demand,Low Priority / Avoid Overstock,10.4,5
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,71,78.11,9,7.888888888888889,4.5682694259599165e-06,0.9984401516839994,C,Low Demand,Low Priority / Avoid Overstock,7.888888888888889,4
35265,COLOURFUL FLOWER FRUIT BOWL,20,78.05,15,1.3333333333333333,4.564760321292683e-06,0.9984447164443206,C,Low Demand,Low Priority / Avoid Overstock,1.3333333333333333,1
71495A,CD WALL TIDY BLUE OFFICE,213,77.94000000000001,9,23.666666666666668,4.55832696273609e-06,0.9984492747712834,C,Medium Demand,Normal Stocking,23.666666666666668,28
84914A,PINK ROSE PICNIC RUG,3,77.85,2,1.5,4.553063305735239e-06,0.9984538278345891,C,Low Demand,Low Priority / Avoid Overstock,1.5,1
23497,CLASSIC CROME BICYCLE BELL ,60,77.4,2,30.0,4.526745020730989e-06,0.9984583545796099,C,Low Demand,Low Priority / Avoid Overstock,30.0,15
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,13,77.35000000000001,7,1.8571428571428572,4.523820766841628e-06,0.9984628784003767,C,Low Demand,Low Priority / Avoid Overstock,1.8571428571428572,1
90092,BLUE CRYSTAL BOOT PHONE CHARM,91,77.35,7,13.0,4.523820766841628e-06,0.9984674022211436,C,Low Demand,Low Priority / Avoid Overstock,13.0,6
21450,DISTRESSED CANDLE STICK WHITE,13,77.35,3,4.333333333333333,4.523820766841628e-06,0.9984719260419105,C,Low Demand,Low Priority / Avoid Overstock,4.333333333333333,2
22888,NUMBER TILE VINTAGE FONT 9 ,66,77.14,10,6.6,4.511538900506311e-06,0.998476437580811,C,Low Demand,Low Priority / Avoid Overstock,6.6,3
90183A,AMBER DROP EARRINGS W LONG BEADS,26,76.70000000000002,6,4.333333333333333,4.485805466279935e-06,0.9984809233862773,C,Low Demand,Low Priority / Avoid Overstock,4.333333333333333,2
90202D,PINK ENAMEL FLOWER HAIR TIE,26,76.70000000000002,5,5.2,4.485805466279935e-06,0.9984854091917436,C,Low Demand,Low Priority / Avoid Overstock,5.2,3
90162D,ANT SILVER PURPLE BOUDICCA RING,26,76.7,11,2.3636363636363638,4.485805466279934e-06,0.9984898949972099,C,Low Demand,Low Priority / Avoid Overstock,2.3636363636363638,1
90024B,NEW BAROQUE B'FLY NECKLACE RED,9,76.5,6,1.5,4.4741084507224895e-06,0.9984943691056606,C,Low Demand,Low Priority / Avoid Overstock,1.5,1
84617, NEW BAROQUE BLACK BOXES,6,76.5,3,2.0,4.4741084507224895e-06,0.9984988432141113,C,Low Demand,Low Priority / Avoid Overstock,2.0,1
84923,PINK BUTTERFLY HANDBAG W BOBBLES,9,76.5,5,1.8,4.4741084507224895e-06,0.998503317322562,C,Low Demand,Low Priority / Avoid Overstock,1.8,1
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,9,76.5,5,1.8,4.4741084507224895e-06,0.9985077914310128,C,Low Demand,Low Priority / Avoid Overstock,1.8,1
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",168,75.88,7,24.0,4.437847702494411e-06,0.9985122292787153,C,Low Demand,Low Priority / Avoid Overstock,24.0,12
23467,VINTAGE ZINC PLANTER  ,23,75.66999999999999,5,4.6,4.425565836159094e-06,0.9985166548445514,C,Low Demand,Low Priority / Avoid Overstock,4.6,2
62043B,BLUE CHECK BAG W HANDLE 34X20CM,54,75.16000000000001,10,5.4,4.395738446487612e-06,0.9985210505829979,C,Low Demand,Low Priority / Avoid Overstock,5.4,3
90013B,BLACK VINTAGE EARRINGS,20,75.0,5,4.0,4.386380834041656e-06,0.9985254369638319,C,Low Demand,Low Priority / Avoid Overstock,4.0,2
37399,"ASS RETROSPOOF MUGS,SPORTS",143,75.0,6,23.833333333333332,4.386380834041656e-06,0.9985298233446659,C,Low Demand,Low Priority / Avoid Overstock,23.833333333333332,12
90176D,DIAMANTE NECKLACE PURPLE,10,75.0,6,1.6666666666666667,4.386380834041656e-06,0.9985342097254999,C,Low Demand,Low Priority / Avoid Overstock,1.6666666666666667,1
23061,VINTAGE ENGRAVED HEART,60,75.0,4,15.0,4.386380834041656e-06,0.9985385961063339,C,Low Demand,Low Priority / Avoid Overstock,15.0,8
84030C,KNITTED RAINBOW HOT WATER BOTTLE,20,75.0,5,4.0,4.386380834041656e-06,0.9985429824871679,C,Low Demand,Low Priority / Avoid Overstock,4.0,2
16161E,WRAP BOUDOIR ,750,75.0,9,83.33333333333333,4.386380834041656e-06,0.9985473688680019,C,Medium Demand,Normal Stocking,41.04028856825748,49
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,5,74.75,4,1.25,4.3717595645948506e-06,0.9985517406275665,C,Low Demand,Low Priority / Avoid Overstock,1.25,1
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,18,74.7,5,3.6,4.3688353107054895e-06,0.9985561094628772,C,Low Demand,Low Priority / Avoid Overstock,3.6,2
23068,ALUMINIUM HEART,30,74.7,6,5.0,4.3688353107054895e-06,0.998560478298188,C,Low Demand,Low Priority / Avoid Overstock,5.0,2
90116,FRUIT SALAD BAG CHARM,44,74.36,11,4.0,4.348950384257834e-06,0.9985648272485722,C,Low Demand,Low Priority / Avoid Overstock,4.0,2
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,59,74.35,19,3.1052631578947367,4.348365533479961e-06,0.9985691756141057,C,Low Demand,Low Priority / Avoid Overstock,3.1052631578947367,2
22068, BLACK PIRATE TREASURE CHEST,45,74.25,13,3.4615384615384617,4.34251702570124e-06,0.9985735181311315,C,Low Demand,Low Priority / Avoid Overstock,3.4615384615384617,2
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,29,73.94999999999999,17,1.7058823529411764,4.324971502365072e-06,0.9985778431026339,C,Low Demand,Low Priority / Avoid Overstock,1.7058823529411764,1
35610C,WHITE CHRISTMAS FLOCK DROPLET ,91,73.91,6,15.166666666666666,4.3226320992535834e-06,0.9985821657347331,C,Low Demand,Low Priority / Avoid Overstock,15.166666666666666,8
90067A,PINK VINTAGE VICTORIAN EARRINGS,25,73.75000000000001,8,3.125,4.313274486807629e-06,0.9985864790092199,C,Low Demand,Low Priority / Avoid Overstock,3.125,2
84593,CROCHET ROSE DES CLOTHES HANGER,25,73.75,7,3.5714285714285716,4.313274486807629e-06,0.9985907922837067,C,Low Demand,Low Priority / Avoid Overstock,3.5714285714285716,2
15030,FAN BLACK FRAME ,254,73.66,26,9.76923076923077,4.308010829806778e-06,0.9985951002945366,C,Medium Demand,Normal Stocking,9.76923076923077,12
79331,PINK FLOCK GLASS CANDLEHOLDER,60,73.60000000000001,9,6.666666666666667,4.3045017251395455e-06,0.9985994047962617,C,Low Demand,Low Priority / Avoid Overstock,6.666666666666667,3
20622,VIP PASSPORT COVER ,35,73.5,11,3.1818181818181817,4.2986532173608225e-06,0.9986037034494791,C,Low Demand,Low Priority / Avoid Overstock,3.1818181818181817,2
90112,PINK DOLLY HAIR CLIPS,70,73.5,15,4.666666666666667,4.2986532173608225e-06,0.9986080021026965,C,Low Demand,Low Priority / Avoid Overstock,4.666666666666667,2
22416,SET OF 36 SPACEBOY PAPER DOILIES,50,72.5,7,7.142857142857143,4.240168139573601e-06,0.9986122422708361,C,Low Demand,Low Priority / Avoid Overstock,7.142857142857143,4
35916C,PINK FELT HANGING HEART W FLOWER,85,72.25,9,9.444444444444445,4.225546870126795e-06,0.9986164678177062,C,Low Demand,Low Priority / Avoid Overstock,9.444444444444445,5
84753A,PINK EAU DE COLOGNE BOTTLE,85,72.25,15,5.666666666666667,4.225546870126795e-06,0.9986206933645763,C,Low Demand,Low Priority / Avoid Overstock,5.666666666666667,3
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,17,72.25,5,3.4,4.225546870126795e-06,0.9986249189114463,C,Low Demand,Low Priority / Avoid Overstock,3.4,2
84454,WOBBLING METAL CHICKEN EASTER,85,72.25,13,6.538461538461538,4.225546870126795e-06,0.9986291444583164,C,Low Demand,Low Priority / Avoid Overstock,6.538461538461538,3
37471,MULTICOLOUR DOTS PLATE,688,71.80000000000001,2,344.0,4.199228585122546e-06,0.9986333436869015,C,Medium Demand,Normal Stocking,41.04028856825748,49
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,188,71.44,17,11.058823529411764,4.178173957119145e-06,0.9986375218608586,C,Medium Demand,Normal Stocking,11.058823529411764,13
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,34,71.4,6,5.666666666666667,4.175834554007657e-06,0.9986416976954127,C,Low Demand,Low Priority / Avoid Overstock,5.666666666666667,3
84925C,FAIRY CAKES  WALL THERMOMETER,28,71.39999999999999,10,2.8,4.175834554007656e-06,0.9986458735299667,C,Low Demand,Low Priority / Avoid Overstock,2.8,1
37509,NEW ENGLAND MUG W GIFT BOX,28,71.39999999999999,14,2.0,4.175834554007656e-06,0.9986500493645207,C,Low Demand,Low Priority / Avoid Overstock,2.0,1
22879,NUMBER TILE VINTAGE FONT 0,63,71.29,9,7.0,4.1694011954510625e-06,0.9986542187657161,C,Low Demand,Low Priority / Avoid Overstock,7.0,4
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,169,70.98,10,16.9,4.151270821337024e-06,0.9986583700365375,C,Low Demand,Low Priority / Avoid Overstock,16.9,8
84086B,YELLOW/BLUE RETRO RADIO,24,70.80000000000001,12,2.0,4.140743507335324e-06,0.9986625107800448,C,Low Demand,Low Priority / Avoid Overstock,2.0,1
22346,PARTY PIZZA DISH GREEN RETROSPOT,83,70.55,14,5.928571428571429,4.1261222378885175e-06,0.9986666369022826,C,Low Demand,Low Priority / Avoid Overstock,5.928571428571429,3
37479P,CUBIC MUG FLOCK PINK ON BROWN,125,70.35,22,5.681818181818182,4.114425222331073e-06,0.9986707513275049,C,Low Demand,Low Priority / Avoid Overstock,5.681818181818182,3
90005A,JADE GREEN ENAMEL HAIR COMB,36,70.2,7,5.142857142857143,4.10565246066299e-06,0.9986748569799656,C,Low Demand,Low Priority / Avoid Overstock,5.142857142857143,3
16020C,CLEAR STATIONERY BOX SET ,82,69.69999999999999,24,3.4166666666666665,4.076409921769378e-06,0.9986789333898873,C,Low Demand,Low Priority / Avoid Overstock,3.4166666666666665,2
84918,CREAM C/COVER W YELLOW/GREEN FLOWER,10,69.5,3,3.3333333333333335,4.064712906211935e-06,0.9986829981027936,C,Low Demand,Low Priority / Avoid Overstock,3.3333333333333335,2
81952V,ROUND PURPLE CLOCK WITH SUCKER,365,69.35,24,15.208333333333334,4.0559401445438506e-06,0.9986870540429381,C,Medium Demand,Normal Stocking,15.208333333333334,18
72140F,HAPPY ANNIVERSARY CANDLE LETTERS,175,69.18,14,12.5,4.045997681320024e-06,0.9986911000406195,C,Low Demand,Low Priority / Avoid Overstock,12.5,6
23040,PAPER LANTERN 9 POINT SNOW STAR,12,69.0,4,3.0,4.035470367318324e-06,0.9986951355109868,C,Low Demand,Low Priority / Avoid Overstock,3.0,2
81952V,ROUND PURPLE CLOCK W/SUCKER,86,68.9,10,8.6,4.029621859539602e-06,0.9986991651328463,C,Low Demand,Low Priority / Avoid Overstock,8.6,4
90042A,FRESHWATER PEARL BRACELET GOLD,27,68.85,7,3.857142857142857,4.02669760565024e-06,0.998703191830452,C,Low Demand,Low Priority / Avoid Overstock,3.857142857142857,2
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,46,68.7,5,9.2,4.017924843982157e-06,0.9987072097552959,C,Low Demand,Low Priority / Avoid Overstock,9.2,5
84251G,"GREETING CARD, OVERCROWDED POOL.",360,68.39999999999999,34,10.588235294117647,4.00037932064599e-06,0.9987112101346166,C,Medium Demand,Normal Stocking,10.588235294117647,13
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,171,68.22,23,7.434782608695652,3.98985200664429e-06,0.9987151999866233,C,Low Demand,Low Priority / Avoid Overstock,7.434782608695652,4
71215,METAL BASE FOR CANDLES,177,68.1,12,14.75,3.982833797309823e-06,0.9987191828204206,C,Low Demand,Low Priority / Avoid Overstock,14.75,7
90018B,GOLD M.O.P ORBIT DROP EARRINGS,16,68.0,10,1.6,3.976985289531101e-06,0.9987231598057101,C,Low Demand,Low Priority / Avoid Overstock,1.6,1
84425A,WHITE GLASS TV TRIPLE FRAME,16,68.0,8,2.0,3.976985289531101e-06,0.9987271367909997,C,Low Demand,Low Priority / Avoid Overstock,2.0,1
90026A,GLASS BEAD HOOP NECKLACE BLACK,8,68.0,6,1.3333333333333333,3.976985289531101e-06,0.9987311137762892,C,Low Demand,Low Priority / Avoid Overstock,1.3333333333333333,1
84857A,SILVER MONTE CARLO HANDBAG,8,68.0,3,2.6666666666666665,3.976985289531101e-06,0.9987350907615787,C,Low Demand,Low Priority / Avoid Overstock,2.6666666666666665,1
81950B,FLOWER BLUE CLOCK W/SUCKER,80,68.0,15,5.333333333333333,3.976985289531101e-06,0.9987390677468683,C,Low Demand,Low Priority / Avoid Overstock,5.333333333333333,3
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,16,68.0,7,2.2857142857142856,3.976985289531101e-06,0.9987430447321578,C,Low Demand,Low Priority / Avoid Overstock,2.2857142857142856,1
84510E,SET OF 4 GREEN CAROUSEL COASTERS,128,67.8,13,9.846153846153847,3.965288273973657e-06,0.9987470100204318,C,Low Demand,Low Priority / Avoid Overstock,9.846153846153847,5
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,22,67.74000000000001,10,2.2,3.961779169306424e-06,0.998750971799601,C,Low Demand,Low Priority / Avoid Overstock,2.2,1
84548,CROCHET BEAR RED/BLUE  KEYRING,41,67.64999999999999,12,3.4166666666666665,3.956515512305574e-06,0.9987549283151134,C,Low Demand,Low Priority / Avoid Overstock,3.4166666666666665,2
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,40,67.6,10,4.0,3.9535912584162125e-06,0.9987588819063717,C,Low Demand,Low Priority / Avoid Overstock,4.0,2
90038A,GLASS AND PAINTED BEADS BRACELET TO,18,67.5,4,4.5,3.94774275063749e-06,0.9987628296491223,C,Low Demand,Low Priority / Avoid Overstock,4.5,2
90072,RUBY DROP CHANDELIER EARRINGS,18,67.5,5,3.6,3.94774275063749e-06,0.9987667773918729,C,Low Demand,Low Priority / Avoid Overstock,3.6,2
47341B,BLUE TABLE RUN FLOWER,48,67.5,14,3.4285714285714284,3.94774275063749e-06,0.9987707251346235,C,Low Demand,Low Priority / Avoid Overstock,3.4285714285714284,2
84926B,SCOTTS ROSES TILE COASTER,54,67.5,10,5.4,3.94774275063749e-06,0.9987746728773741,C,Low Demand,Low Priority / Avoid Overstock,5.4,3
90002B,FLOWER BURST SILVER RING ROSE,18,67.5,7,2.5714285714285716,3.94774275063749e-06,0.9987786206201247,C,Low Demand,Low Priority / Avoid Overstock,2.5714285714285716,1
47420,ASSORTED COLOUR SUCTION CUP HOOK,354,67.26,29,12.206896551724139,3.933706331968557e-06,0.9987825543264567,C,Medium Demand,Normal Stocking,12.206896551724139,15
